timestamp,hour,hour_of_day,day_of_year,month,is_weekday,solar_pv_availability_fraction,solar_pv_output_kw,diesel_available,diesel_dispatched_kw,diesel_on,diesel_fuel_consumed_litres,diesel_fuel_price_NGN_per_litre,diesel_cost_NGN,battery_soc_kwh,battery_charge_kw,battery_discharge_kw,total_generation_kw,total_available_kw
2024-01-03 20:00:00,68,20,2,1,1,0.0,0.0,1,150.0,1,40.0,1109.96,44398.4,120.0,0.0,0.0,150.0,150.0
2024-01-03 21:00:00,69,21,2,1,1,0.0,0.0,1,150.0,1,40.0,1107.41,44296.4,120.0,0.0,0.0,150.0,150.0
2024-01-03 22:00:00,70,22,2,1,1,0.0,0.0,1,150.0,1,40.0,1076.77,43070.8,120.0,0.0,0.0,150.0,150.0
2024-01-03 23:00:00,71,23,2,1,1,0.0,0.0,1,150.0,1,40.0,1113.61,44544.4,120.0,0.0,0.0,150.0,150.0
2024-01-04 00:00:00,72,0,3,1,1,0.0,0.0,1,150.0,1,40.0,1098.46,43938.4,120.0,0.0,0.0,150.0,150.0
2024-01-04 01:00:00,73,1,3,1,1,0.0,0.0,1,150.0,1,40.0,1152.22,46088.8,120.0,0.0,0.0,150.0,150.0
2024-01-04 02:00:00,74,2,3,1,1,0.0,0.0,1,150.0,1,40.0,1135.09,45403.6,120.0,0.0,0.0,150.0,150.0
2024-01-04 03:00:00,75,3,3,1,1,0.0,0.0,1,150.0,1,40.0,1112.47,44498.8,120.0,0.0,0.0,150.0,150.0
2024-01-04 04:00:00,76,4,3,1,1,0.0,0.0,1,150.0,1,40.0,1135.6,45424.0,120.0,0.0,0.0,150.0,150.0
2024-01-04 05:00:00,77,5,3,1,1,0.0,0.0,1,150.0,1,40.0,1101.93,44077.2,120.0,0.0,0.0,150.0,150.0
2024-01-04 06:00:00,78,6,3,1,1,0.0,0.0,1,150.0,1,40.0,1148.42,45936.8,120.0,0.0,0.0,150.0,150.0
2024-01-04 07:00:00,79,7,3,1,1,0.1424,71.22,1,0.0,0,0.0,1113.1,0.0,120.0,7.12,5.77,71.22,76.99
2024-01-04 08:00:00,80,8,3,1,1,0.222,111.02,1,0.0,0,0.0,1132.76,0.0,120.0,11.1,8.99,111.02,120.01
2024-01-04 09:00:00,81,9,3,1,1,0.4064,203.19,1,0.0,0,0.0,1070.16,0.0,120.0,20.32,16.46,203.19,219.65
2024-01-04 10:00:00,82,10,3,1,1,0.4447,222.36,1,0.0,0,0.0,1124.86,0.0,120.0,22.24,18.01,222.36,240.37
2024-01-04 11:00:00,83,11,3,1,1,0.5727,286.37,1,0.0,0,0.0,1056.89,0.0,138.79,28.64,6.28,286.37,292.65
2024-01-04 12:00:00,84,12,3,1,1,0.6442,322.08,1,0.0,0,0.0,1045.3,0.0,167.78,32.21,0.0,322.08,322.08
2024-01-04 13:00:00,85,13,3,1,1,0.409,204.48,1,0.0,0,0.0,1103.11,0.0,120.0,20.45,59.56,204.48,264.04
2024-01-04 14:00:00,86,14,3,1,1,0.4736,236.8,1,0.0,0,0.0,1083.22,0.0,120.0,23.68,19.18,236.8,255.99
2024-01-04 15:00:00,87,15,3,1,1,0.3599,179.94,1,0.0,0,0.0,1118.76,0.0,120.0,17.99,14.57,179.94,194.51
2024-01-04 16:00:00,88,16,3,1,1,0.2689,134.46,1,0.0,0,0.0,1188.25,0.0,120.0,13.45,10.89,134.46,145.35
2024-01-04 17:00:00,89,17,3,1,1,0.1455,72.76,1,0.0,0,0.0,1085.5,0.0,120.0,7.28,5.89,72.76,78.65
2024-01-04 18:00:00,90,18,3,1,1,0.0,0.0,1,150.0,1,40.0,1092.44,43697.6,120.0,0.0,0.0,150.0,150.0
2024-01-04 19:00:00,91,19,3,1,1,0.0,0.0,1,150.0,1,40.0,1120.14,44805.6,120.0,0.0,0.0,150.0,150.0
2024-01-04 20:00:00,92,20,3,1,1,0.0,0.0,1,150.0,1,40.0,1129.74,45189.6,120.0,0.0,0.0,150.0,150.0
2024-01-04 21:00:00,93,21,3,1,1,0.0,0.0,1,150.0,1,40.0,1107.39,44295.6,120.0,0.0,0.0,150.0,150.0
2024-01-04 22:00:00,94,22,3,1,1,0.0,0.0,1,150.0,1,40.0,1106.4,44256.0,120.0,0.0,0.0,150.0,150.0
2024-01-04 23:00:00,95,23,3,1,1,0.0,0.0,1,150.0,1,40.0,1136.74,45469.6,120.0,0.0,0.0,150.0,150.0
2024-01-05 00:00:00,96,0,4,1,1,0.0,0.0,1,150.0,1,40.0,1129.94,45197.6,120.0,0.0,0.0,150.0,150.0
2024-01-05 01:00:00,97,1,4,1,1,0.0,0.0,1,150.0,1,40.0,1078.08,43123.2,120.0,0.0,0.0,150.0,150.0
2024-01-05 02:00:00,98,2,4,1,1,0.0,0.0,1,150.0,1,40.0,1109.94,44397.6,120.0,0.0,0.0,150.0,150.0
2024-01-05 03:00:00,99,3,4,1,1,0.0,0.0,1,150.0,1,40.0,1113.76,44550.4,120.0,0.0,0.0,150.0,150.0
2024-01-05 04:00:00,100,4,4,1,1,0.0,0.0,1,150.0,1,40.0,1077.39,43095.6,120.0,0.0,0.0,150.0,150.0
2024-01-05 05:00:00,101,5,4,1,1,0.0,0.0,1,150.0,1,40.0,1121.25,44850.0,120.0,0.0,0.0,150.0,150.0
2024-01-05 06:00:00,102,6,4,1,1,0.0,0.0,1,150.0,1,40.0,1083.95,43358.0,120.0,0.0,0.0,150.0,150.0
2024-01-05 07:00:00,103,7,4,1,1,0.0637,31.84,1,0.0,0,0.0,1145.03,0.0,120.0,3.18,2.58,31.84,34.41
2024-01-05 08:00:00,104,8,4,1,1,0.2086,104.29,1,0.0,0,0.0,1119.02,0.0,120.0,10.43,8.45,104.29,112.73
2024-01-05 09:00:00,105,9,4,1,1,0.3629,181.44,1,0.0,0,0.0,1115.56,0.0,120.0,18.14,14.7,181.44,196.13
2024-01-05 10:00:00,106,10,4,1,1,0.5241,262.04,1,0.0,0,0.0,1092.85,0.0,120.0,26.2,21.23,262.04,283.26
2024-01-05 11:00:00,107,11,4,1,1,0.3763,188.14,1,0.0,0,0.0,1108.62,0.0,120.0,18.81,15.24,188.14,203.38
2024-01-05 12:00:00,108,12,4,1,1,0.5894,294.71,1,0.0,0,0.0,1045.9,0.0,146.52,29.47,0.0,294.71,294.71
2024-01-05 13:00:00,109,13,4,1,1,0.422,210.99,1,0.0,0,0.0,1074.82,0.0,120.0,21.1,40.96,210.99,251.95
2024-01-05 14:00:00,110,14,4,1,1,0.5088,254.39,1,0.0,0,0.0,1124.69,0.0,120.0,25.44,20.61,254.39,274.99
2024-01-05 15:00:00,111,15,4,1,1,0.3517,175.85,1,0.0,0,0.0,1041.54,0.0,120.0,17.59,14.24,175.85,190.1
2024-01-05 16:00:00,112,16,4,1,1,0.2022,101.12,1,0.0,0,0.0,1140.84,0.0,120.0,10.11,8.19,101.12,109.31
2024-01-05 17:00:00,113,17,4,1,1,0.1557,77.85,1,0.0,0,0.0,1054.3,0.0,120.0,7.78,6.31,77.85,84.16
2024-01-05 18:00:00,114,18,4,1,1,0.0,0.0,1,150.0,1,40.0,1137.84,45513.6,120.0,0.0,0.0,150.0,150.0
2024-01-05 19:00:00,115,19,4,1,1,0.0,0.0,1,150.0,1,40.0,1084.36,43374.4,120.0,0.0,0.0,150.0,150.0
2024-01-05 20:00:00,116,20,4,1,1,0.0,0.0,1,150.0,1,40.0,1138.58,45543.2,120.0,0.0,0.0,150.0,150.0
2024-01-05 21:00:00,117,21,4,1,1,0.0,0.0,1,150.0,1,40.0,1116.95,44678.0,120.0,0.0,0.0,150.0,150.0
2024-01-05 22:00:00,118,22,4,1,1,0.0,0.0,1,150.0,1,40.0,1061.29,42451.6,120.0,0.0,0.0,150.0,150.0
2024-01-05 23:00:00,119,23,4,1,1,0.0,0.0,1,150.0,1,40.0,1154.28,46171.2,120.0,0.0,0.0,150.0,150.0
2024-01-06 00:00:00,120,0,5,1,0,0.0,0.0,1,150.0,1,40.0,1160.0,46400.0,120.0,0.0,0.0,150.0,150.0
2024-01-06 01:00:00,121,1,5,1,0,0.0,0.0,1,150.0,1,40.0,1109.72,44388.8,120.0,0.0,0.0,150.0,150.0
2024-01-06 02:00:00,122,2,5,1,0,0.0,0.0,1,150.0,1,40.0,1102.77,44110.8,120.0,0.0,0.0,150.0,150.0
2024-01-06 03:00:00,123,3,5,1,0,0.0,0.0,1,150.0,1,40.0,1106.58,44263.2,120.0,0.0,0.0,150.0,150.0
2024-01-06 04:00:00,124,4,5,1,0,0.0,0.0,1,150.0,1,40.0,1079.38,43175.2,120.0,0.0,0.0,150.0,150.0
2024-01-06 05:00:00,125,5,5,1,0,0.0,0.0,1,150.0,1,40.0,1148.56,45942.4,120.0,0.0,0.0,150.0,150.0
2024-01-06 06:00:00,126,6,5,1,0,0.0,0.0,1,150.0,1,40.0,1093.8,43752.0,120.0,0.0,0.0,150.0,150.0
2024-01-06 07:00:00,127,7,5,1,0,0.0612,30.58,1,0.0,0,0.0,1110.2,0.0,120.0,3.06,2.48,30.58,33.06
2024-01-06 08:00:00,128,8,5,1,0,0.3274,163.7,1,0.0,0,0.0,1085.45,0.0,134.73,16.37,0.0,163.7,163.7
2024-01-06 09:00:00,129,9,5,1,0,0.3316,165.82,1,0.0,0,0.0,1091.03,0.0,149.66,16.58,0.0,165.82,165.82
2024-01-06 10:00:00,130,10,5,1,0,0.4272,213.61,1,0.0,0,0.0,1069.29,0.0,168.88,21.36,0.0,213.61,213.61
2024-01-06 11:00:00,131,11,5,1,0,0.3083,154.13,1,0.0,0,0.0,1153.84,0.0,158.67,15.41,21.67,154.13,175.8
2024-01-06 12:00:00,132,12,5,1,0,0.4813,240.67,1,0.0,0,0.0,1106.77,0.0,180.33,24.07,0.0,240.67,240.67
2024-01-06 13:00:00,133,13,5,1,0,0.5721,286.07,1,0.0,0,0.0,1144.13,0.0,206.08,28.61,0.0,286.07,286.07
2024-01-06 14:00:00,134,14,5,1,0,0.5686,284.3,1,0.0,0,0.0,1112.36,0.0,231.67,28.43,0.0,284.3,284.3
2024-01-06 15:00:00,135,15,5,1,0,0.4814,240.68,1,0.0,0,0.0,1088.75,0.0,253.33,24.07,0.0,240.68,240.68
2024-01-06 16:00:00,136,16,5,1,0,0.1934,96.69,1,0.0,0,0.0,1101.01,0.0,200.81,9.67,55.1,96.69,151.79
2024-01-06 17:00:00,137,17,5,1,0,0.1324,66.21,1,0.0,0,0.0,1093.22,0.0,120.0,6.62,78.09,66.21,144.3
2024-01-06 18:00:00,138,18,5,1,0,0.0,0.0,1,150.0,1,40.0,1112.18,44487.2,120.0,0.0,0.0,150.0,150.0
2024-01-06 19:00:00,139,19,5,1,0,0.0,0.0,1,150.0,1,40.0,1099.39,43975.6,120.0,0.0,0.0,150.0,150.0
2024-01-06 20:00:00,140,20,5,1,0,0.0,0.0,1,150.0,1,40.0,1101.91,44076.4,120.0,0.0,0.0,150.0,150.0
2024-01-06 21:00:00,141,21,5,1,0,0.0,0.0,1,150.0,1,40.0,1065.93,42637.2,120.0,0.0,0.0,150.0,150.0
2024-01-06 22:00:00,142,22,5,1,0,0.0,0.0,1,150.0,1,40.0,1085.0,43400.0,120.0,0.0,0.0,150.0,150.0
2024-01-06 23:00:00,143,23,5,1,0,0.0,0.0,1,150.0,1,40.0,1167.09,46683.6,120.0,0.0,0.0,150.0,150.0
2024-01-07 00:00:00,144,0,6,1,0,0.0,0.0,1,150.0,1,40.0,1088.89,43555.6,120.0,0.0,0.0,150.0,150.0
2024-01-07 01:00:00,145,1,6,1,0,0.0,0.0,1,150.0,1,40.0,1076.13,43045.2,120.0,0.0,0.0,150.0,150.0
2024-01-07 02:00:00,146,2,6,1,0,0.0,0.0,1,150.0,1,40.0,1122.51,44900.4,120.0,0.0,0.0,150.0,150.0
2024-01-07 03:00:00,147,3,6,1,0,0.0,0.0,1,150.0,1,40.0,1158.18,46327.2,120.0,0.0,0.0,150.0,150.0
2024-01-07 04:00:00,148,4,6,1,0,0.0,0.0,1,150.0,1,40.0,1062.79,42511.6,120.0,0.0,0.0,150.0,150.0
2024-01-07 05:00:00,149,5,6,1,0,0.0,0.0,1,150.0,1,40.0,1104.32,44172.8,120.0,0.0,0.0,150.0,150.0
2024-01-07 06:00:00,150,6,6,1,0,0.0,0.0,1,150.0,1,40.0,1090.2,43608.0,120.0,0.0,0.0,150.0,150.0
2024-01-07 07:00:00,151,7,6,1,0,0.1315,65.75,1,0.0,0,0.0,1052.56,0.0,120.0,6.57,5.33,65.75,71.07
2024-01-07 08:00:00,152,8,6,1,0,0.3185,159.26,1,0.0,0,0.0,1135.77,0.0,134.33,15.93,0.0,159.26,159.26
2024-01-07 09:00:00,153,9,6,1,0,0.4751,237.57,1,0.0,0,0.0,1110.49,0.0,155.71,23.76,0.0,237.57,237.57
2024-01-07 10:00:00,154,10,6,1,0,0.5524,276.22,1,0.0,0,0.0,1113.65,0.0,180.57,27.62,0.0,276.22,276.22
2024-01-07 11:00:00,155,11,6,1,0,0.3947,197.36,1,0.0,0,0.0,1086.19,0.0,198.34,19.74,0.0,197.36,197.36
2024-01-07 12:00:00,156,12,6,1,0,0.5629,281.45,1,0.0,0,0.0,1126.43,0.0,223.67,28.15,0.0,281.45,281.45
2024-01-07 13:00:00,157,13,6,1,0,0.4967,248.36,1,0.0,0,0.0,1093.29,0.0,246.02,24.84,0.0,248.36,248.36
2024-01-07 14:00:00,158,14,6,1,0,0.5418,270.92,1,0.0,0,0.0,1106.5,0.0,270.4,27.09,0.0,270.92,270.92
2024-01-07 15:00:00,159,15,6,1,0,0.4462,223.08,1,0.0,0,0.0,1074.32,0.0,290.48,22.31,0.0,223.08,223.08
2024-01-07 16:00:00,160,16,6,1,0,0.2759,137.97,1,0.0,0,0.0,1070.73,0.0,284.55,13.8,16.51,137.97,154.48
2024-01-07 17:00:00,161,17,6,1,0,0.1721,86.07,1,0.0,0,0.0,1155.79,0.0,216.76,8.61,67.98,86.07,154.06
2024-01-07 18:00:00,162,18,6,1,0,0.0,0.0,1,150.0,1,40.0,1094.36,43774.4,120.0,0.0,87.09,150.0,237.09
2024-01-07 19:00:00,163,19,6,1,0,0.0,0.0,1,150.0,1,40.0,1120.99,44839.6,120.0,0.0,0.0,150.0,150.0
2024-01-07 20:00:00,164,20,6,1,0,0.0,0.0,1,150.0,1,40.0,1110.14,44405.6,120.0,0.0,0.0,150.0,150.0
2024-01-07 21:00:00,165,21,6,1,0,0.0,0.0,1,150.0,1,40.0,1096.56,43862.4,120.0,0.0,0.0,150.0,150.0
2024-01-07 22:00:00,166,22,6,1,0,0.0,0.0,1,150.0,1,40.0,1094.33,43773.2,120.0,0.0,0.0,150.0,150.0
2024-01-07 23:00:00,167,23,6,1,0,0.0,0.0,1,150.0,1,40.0,1132.27,45290.8,120.0,0.0,0.0,150.0,150.0
2024-01-08 00:00:00,168,0,7,1,1,0.0,0.0,1,150.0,1,40.0,1100.59,44023.6,120.0,0.0,0.0,150.0,150.0
2024-01-08 01:00:00,169,1,7,1,1,0.0,0.0,1,150.0,1,40.0,1105.6,44224.0,120.0,0.0,0.0,150.0,150.0
2024-01-08 02:00:00,170,2,7,1,1,0.0,0.0,1,150.0,1,40.0,1111.39,44455.6,120.0,0.0,0.0,150.0,150.0
2024-01-08 03:00:00,171,3,7,1,1,0.0,0.0,1,150.0,1,40.0,1149.85,45994.0,120.0,0.0,0.0,150.0,150.0
2024-01-08 04:00:00,172,4,7,1,1,0.0,0.0,1,150.0,1,40.0,1133.32,45332.8,120.0,0.0,0.0,150.0,150.0
2024-01-08 05:00:00,173,5,7,1,1,0.0,0.0,1,150.0,1,40.0,1123.4,44936.0,120.0,0.0,0.0,150.0,150.0
2024-01-08 06:00:00,174,6,7,1,1,0.0,0.0,1,150.0,1,40.0,1091.87,43674.8,120.0,0.0,0.0,150.0,150.0
2024-01-08 07:00:00,175,7,7,1,1,0.1661,83.07,1,0.0,0,0.0,1064.6,0.0,120.0,8.31,6.73,83.07,89.8
2024-01-08 08:00:00,176,8,7,1,1,0.2542,127.09,1,0.0,0,0.0,1142.29,0.0,120.0,12.71,10.29,127.09,137.39
2024-01-08 09:00:00,177,9,7,1,1,0.4622,231.11,1,0.0,0,0.0,1142.85,0.0,120.0,23.11,18.72,231.11,249.83
2024-01-08 10:00:00,178,10,7,1,1,0.5608,280.38,1,0.0,0,0.0,1105.96,0.0,120.0,28.04,22.71,280.38,303.09
2024-01-08 11:00:00,179,11,7,1,1,0.52,260.01,1,0.0,0,0.0,1128.71,0.0,120.0,26.0,21.06,260.01,281.07
2024-01-08 12:00:00,180,12,7,1,1,0.5102,255.08,1,0.0,0,0.0,1136.69,0.0,121.23,25.51,19.55,255.08,274.64
2024-01-08 13:00:00,181,13,7,1,1,0.4713,235.64,1,0.0,0,0.0,1138.35,0.0,120.0,23.56,20.2,235.64,255.83
2024-01-08 14:00:00,182,14,7,1,1,0.59,294.99,1,0.0,0,0.0,1141.35,0.0,135.34,29.5,10.09,294.99,305.08
2024-01-08 15:00:00,183,15,7,1,1,0.3213,160.66,1,0.0,0,0.0,1095.47,0.0,120.0,16.07,26.82,160.66,187.48
2024-01-08 16:00:00,184,16,7,1,1,0.2067,103.37,1,0.0,0,0.0,1161.13,0.0,120.0,10.34,8.37,103.37,111.75
2024-01-08 17:00:00,185,17,7,1,1,0.1419,70.96,1,0.0,0,0.0,1069.11,0.0,120.0,7.1,5.75,70.96,76.71
2024-01-08 18:00:00,186,18,7,1,1,0.0,0.0,1,150.0,1,40.0,1139.36,45574.4,120.0,0.0,0.0,150.0,150.0
